rank,word,abs_freq,norm_freq
5655,preocupaciones ,2404,15.75
5656,rivales,2404,15.75
5657,indicado,2403,15.75
5658,percibir,2403,15.75
5659,sostener,2402,15.74
5660,centroamérica ,2401,15.73
5661,esencialmente ,2401,15.73
5662,miranda ,2401,15.73
5663,observado ,2400,15.73
5664,secreta,2400,15.73
5665,windows ,2400,15.73
5666,leonardo,2399,15.72
5667,bloqueo ,2398,15.71
5668,disminuye ,2398,15.71
5669,préstamos ,2398,15.71
5670,jacques ,2396,15.7
5671,jazz,2396,15.7
5672,ligera,2395,15.69
5673,localidades,2395,15.69
5674,ondas ,2395,15.69
5675,coruña ,2394,15.69
5676,gestiones,2394,15.69
5677,aproximación ,2392,15.67
5678,nobel,2392,15.67
5679,fidelidad,2391,15.67
5680,filósofo,2391,15.67
5681,atracción,2390,15.66
5682,reuter,2390,15.66
5683,describir,2388,15.65
5684,infinito,2388,15.65
5685,inocencia,2388,15.65
5686,billetes,2387,15.64
5687,incluida,2387,15.64
5688,sano ,2387,15.64
5689,arroyo,2386,15.63
5690,despierta,2386,15.63
5691,japonés ,2385,15.63
5692,llanto,2385,15.63
5693,expresado ,2383,15.62
5694,índices,2383,15.62
5695,pretexto,2383,15.62
5696,manda  ,2381,15.6
5697,previsiones,2381,15.6
5698,disputa,2380,15.6
5699,obstáculo,2379,15.59
5700,sigo,2379,15.59
5701,débiles,2378,15.58
5702,acta,2377,15.58
5703,palestinos,2376,15.57
5704,repertorio,2376,15.57
5705,reportaje,2376,15.57
5706,goya ,2375,15.56
5707,inscripción,2375,15.56
5708,desapareció ,2374,15.56
5709,desarrolló,2372,15.54
5710,terraza,2372,15.54
5711,valorar,2372,15.54
5712,colaborar,2371,15.54
5713,desconfianza ,2371,15.54
5714,éramos ,2371,15.54
5715,citados,2370,15.53
5716,comenzaba  ,2370,15.53
5717,mantequilla,2370,15.53
5718,despedida ,2369,15.52
5719,exacto ,2369,15.52
5720,mención ,2369,15.52
5721,prefiero,2369,15.52
5722,disparos,2368,15.52
5723,excelentes ,2368,15.52
5724,saliendo,2368,15.52
5725,escritorio,2366,15.5
5726,soviético,2366,15.5
5727,aldea,2365,15.5
5728,marcador ,2365,15.5
5729,pasadas ,2365,15.5
5730,cosecha ,2364,15.49
5731,gustado ,2364,15.49
5732,adulto,2363,15.48
5733,arzobispo,2363,15.48
5734,energías,2363,15.48
5735,específicamente ,2362,15.48
5736,mundiales ,2362,15.48
5737,locos,2361,15.47
5738,mallorca,2361,15.47
5739,acordó ,2360,15.46
5740,gases ,2360,15.46
5741,marcar ,2360,15.46
5742,árbitro,2359,15.46
5743,as,2359,15.46
5744,ilegales,2358,15.45
5745,interacción,2358,15.45
5746,monseñor  ,2358,15.45
5747,pc,2358,15.45
5748,británicos,2357,15.44
5749,famosos ,2357,15.44
5750,ruidos,2357,15.44
5751,aplausos ,2356,15.44
5752,colombiana ,2356,15.44
5753,escasez ,2356,15.44
5754,quedé ,2356,15.44
5755,privilegio,2355,15.43
5756,capacitación,2354,15.43
5757,alcalá,2352,15.41
5758,imposibilidad,2352,15.41
5759,obligada,2351,15.41
5760,parada ,2351,15.41
5761,atraviesa,2350,15.4
5762,afectadas,2349,15.39
5763,baloncesto ,2348,15.39
5764,constancia ,2348,15.39
5765,plazos,2348,15.39
5766,calcio,2347,15.38
5767,cúpula,2347,15.38
5768,analistas,2346,15.37
5769,preguntaba ,2346,15.37
5770,salga,2345,15.37
5771,validez,2345,15.37
5772,aborto,2344,15.36
5773,otorga,2344,15.36
5774,produjeron,2344,15.36
5775,desaparece ,2342,15.35
5776,insectos,2342,15.35
5777,pertenecientes,2342,15.35
5778,residentes,2342,15.35
5779,superado ,2342,15.35
5780,cerámica ,2341,15.34
5781,laboratorios,2341,15.34
5782,germán ,2338,15.32
5783,rentabilidad,2338,15.32
5784,smith,2338,15.32
5785,dejé,2337,15.31
5786,escenarios ,2337,15.31
5787,lanzar,2337,15.31
5788,reflexiones,2337,15.31
5789,usado ,2337,15.31
5790,digno,2336,15.31
5791,emisiones ,2335,15.3
5792,convenios ,2334,15.29
5793,ofrecido,2334,15.29
5794,hispano ,2333,15.29
5795,inmóvil,2333,15.29
5796,secundarios ,2333,15.29
5797,zamora ,2332,15.28
5798,adhesión ,2331,15.27
5799,limita,2330,15.27
5800,marcada ,2330,15.27
5801,terminal,2330,15.27
5802,aportaciones,2329,15.26
5803,coincidencia,2329,15.26
5804,limitada,2329,15.26
5805,defecto,2328,15.25
5806,diabetes,2328,15.25
5807,exclamó ,2328,15.25
5808,géneros ,2328,15.25
5809,banderas ,2326,15.24
5810,contando ,2326,15.24
5811,excesivamente ,2326,15.24
5812,caballeros,2325,15.24
5813,fino,2325,15.24
5814,laguna,2325,15.24
5815,aumentado  ,2324,15.23
5816,externos,2324,15.23
5817,marcó ,2324,15.23
5818,preside,2324,15.23
5819,querida,2324,15.23
5820,descansar ,2323,15.22
5821,experimentado ,2323,15.22
5822,puramente ,2323,15.22
5823,salidas,2323,15.22
5824,lázaro,2321,15.21
5825,cercanos ,2320,15.2
5826,discriminación,2319,15.2
5827,modalidades ,2319,15.2
5828,pánico,2319,15.2
5829,piedad,2318,15.19
5830,produzca ,2318,15.19
5831,repetición,2318,15.19
5832,acudió,2317,15.18
5833,centenares ,2317,15.18
5834,reiteró,2316,15.18
5835,rusa,2316,15.18
5836,placas,2315,15.17
5837,introduce,2314,15.16
5838,placa,2314,15.16
5839,vii,2314,15.16
5840,volúmenes ,2314,15.16
5841,establecidos,2313,15.16
5842,parámetros ,2313,15.16
5843,envidia,2312,15.15
5844,tira,2312,15.15
5845,avanzado ,2310,15.14
5846,conscientes ,2310,15.14
5847,serena ,2310,15.14
5848,hollywood ,2309,15.13
5849,infantiles,2309,15.13
5850,matemáticas  ,2309,15.13
5851,costó,2308,15.12
5852,enamorado  ,2308,15.12
5853,magistrados ,2307,15.12
5854,compañera  ,2306,15.11
5855,corrida,2306,15.11
5856,fotógrafo,2306,15.11
5857,seguimos ,2306,15.11
5858,eventual,2305,15.1
5859,nicaragüense ,2305,15.1
5860,norteamericanas ,2305,15.1
5861,trabajó,2305,15.1
5862,consultas,2304,15.1
5863,eterna,2304,15.1
5864,pañuelo ,2303,15.09
5865,tour,2302,15.08
5866,cd,2301,15.08
5867,contraria,2301,15.08
5868,manzana  ,2301,15.08
5869,credibilidad,2300,15.07
5870,firmeza,2300,15.07
5871,pantalón,2300,15.07
5872,prestaciones,2300,15.07
5873,tubo,2300,15.07
5874,colesterol,2299,15.06
5875,aéreo,2298,15.06
5876,doscientos ,2298,15.06
5877,billones,2297,15.05
5878,caminando  ,2297,15.05
5879,minoría,2296,15.04
5880,serios,2295,15.04
5881,chinos,2294,15.03
5882,hallazgo,2293,15.03
5883,atribuye,2292,15.02
5884,tomaba ,2292,15.02
5885,latinoamérica,2291,15.01
5886,ambientes ,2290,15.01
5887,ballet,2290,15.01
5888,legisladores,2290,15.01
5889,robles,2290,15.01
5890,bélgica,2289,15
5891,emplea ,2289,15
5892,ola,2288,14.99
5893,pasaban ,2288,14.99
5894,reposo ,2288,14.99
5895,rechaza ,2287,14.99
5896,futuros,2286,14.98
5897,bomberos  ,2285,14.97
5898,dictador,2285,14.97
5899,regresa,2285,14.97
5900,aumentó ,2283,14.96
5901,ingresar,2283,14.96
5902,cenar,2282,14.95
5903,manipulación ,2282,14.95
5904,políticamente,2282,14.95
5905,reforzar,2282,14.95
5906,ford,2281,14.95
5907,urbanos ,2281,14.95
5908,refieren,2280,14.94
5909,dorado ,2279,14.93
5910,ofrecía,2279,14.93
5911,puse ,2278,14.93
5912,caridad,2277,14.92
5913,excepciones ,2276,14.91
5914,radiación,2276,14.91
5915,restaurantes,2276,14.91
5916,traía,2276,14.91
5917,álvaro,2275,14.91
5918,aparecido,2275,14.91
5919,bruto,2275,14.91
5920,insuficiente,2275,14.91
5921,respecta,2275,14.91
5922,conocí,2274,14.9
5923,diariamente,2274,14.9
5924,llenar,2273,14.89
5925,realidades,2273,14.89
5926,corrió,2272,14.89
5927,espectro,2272,14.89
5928,favorables,2272,14.89
5929,héroes ,2272,14.89
5930,walter,2272,14.89
5931,pensamos  ,2271,14.88
5932,cascos ,2269,14.87
5933,fantasmas ,2268,14.86
5934,averiguar,2266,14.85
5935,estructurales,2266,14.85
5936,jerusalén,2266,14.85
5937,libremente,2266,14.85
5938,violenta,2266,14.85
5939,dependiendo ,2265,14.84
5940,nosotras,2265,14.84
5941,órbita,2265,14.84
5942,separa ,2265,14.84
5943,vinculación,2265,14.84
5944,agricultores,2264,14.84
5945,alex,2264,14.84
5946,préstamo ,2263,14.83
5947,capacidades ,2262,14.82
5948,núcleos ,2262,14.82
5949,demuestran ,2261,14.82
5950,mostraron ,2261,14.82
5951,suecia,2261,14.82
5952,suponía ,2260,14.81
5953,von,2260,14.81
5954,divisas,2259,14.8
5955,efectividad,2259,14.8
5956,ingenieros,2259,14.8
5957,transformaciones ,2259,14.8
5958,carrillo,2258,14.8
5959,salvaje,2258,14.8
5960,debates ,2257,14.79
5961,sacado ,2257,14.79
5962,trozos,2257,14.79
5963,protagonismo ,2256,14.78
5964,do,2254,14.77
5965,justificación,2253,14.76
5966,bloques ,2250,14.74
5967,lleve,2250,14.74
5968,infecciones,2249,14.74
5969,magnífico,2249,14.74
5970,manchas  ,2249,14.74
5971,pilotos,2249,14.74
5972,centenario,2248,14.73
5973,fijado,2248,14.73
5974,moncloa ,2248,14.73
5975,pesadilla,2248,14.73
5976,criatura,2247,14.72
5977,destacados ,2247,14.72
5978,fármacos ,2247,14.72
5979,invertir,2246,14.72
5980,andaluz ,2245,14.71
5981,rebelión,2245,14.71
5982,bicicleta,2244,14.7
5983,llevarse,2244,14.7
5984,pautas ,2244,14.7
5985,enferma ,2243,14.7
5986,escuchaba  ,2243,14.7
5987,diputación,2242,14.69
5988,ilusiones,2242,14.69
5989,jerarquía,2241,14.68
5990,lógicamente ,2241,14.68
5991,rompió ,2241,14.68
5992,emplear ,2240,14.68
5993,mató ,2240,14.68
5994,pesado ,2240,14.68
5995,primas ,2240,14.68
5996,trago,2240,14.68
5997,esquemas  ,2239,14.67
5998,permanecen  ,2239,14.67
5999,desean ,2238,14.66
6000,supuso ,2238,14.66
6001,adopción ,2237,14.66
6002,favorecer,2237,14.66
6003,disparo,2236,14.65
6004,papas ,2236,14.65
6005,causado ,2235,14.65
6006,corregir,2235,14.65
6007,exacta ,2235,14.65
6008,paralelo,2235,14.65
6009,sabio,2235,14.65
6010,gráfica,2234,14.64
6011,iberia,2233,14.63
6012,peligrosa,2233,14.63
6013,instinto,2232,14.63
6014,méritos,2232,14.63
6015,receptor,2232,14.63
6016,salvación,2231,14.62
6017,volar,2231,14.62
6018,marino ,2230,14.61
6019,huella,2229,14.61
6020,relatos,2229,14.61
6021,seriamente ,2228,14.6
6022,tienden,2228,14.6
6023,empecé  ,2227,14.59
6024,gasolina,2227,14.59
6025,ideológico,2227,14.59
6026,motores ,2227,14.59
6027,clausura,2226,14.59
6028,concejales,2226,14.59
6029,crecido,2226,14.59
6030,montar ,2225,14.58
6031,volviendo,2224,14.57
6032,rusos,2223,14.57
6033,pluma ,2222,14.56
6034,uñas ,2222,14.56
6035,afectar,2221,14.55
6036,biografía,2221,14.55
6037,risas,2221,14.55
6038,adecuadas  ,2219,14.54
6039,discusiones ,2219,14.54
6040,comunitaria,2218,14.53
6041,proponer,2218,14.53
6042,legislatura,2217,14.53
6043,esperado ,2216,14.52
6044,escribía,2215,14.51
6045,canaria,2214,14.51
6046,esperamos  ,2214,14.51
6047,maravilloso,2214,14.51
6048,reunir,2214,14.51
6049,estarían,2213,14.5
6050,facilita,2213,14.5
6051,hitler,2213,14.5
6052,valiente,2213,14.5
6053,biológica,2212,14.49
6054,levantarse,2211,14.49
6055,observador,2211,14.49
6056,sucesivas ,2210,14.48
6057,elegidos,2209,14.47
6058,llenos,2209,14.47
6059,parezca ,2209,14.47
6060,trampa ,2209,14.47
6061,narrativa,2208,14.47
6062,pagado ,2208,14.47
6063,considerablemente ,2207,14.46
6064,elevar,2207,14.46
6065,haberlo,2207,14.46
6066,juegan,2207,14.46
6067,maquinaria ,2207,14.46
6068,aprovechó ,2206,14.46
6069,océano ,2206,14.46
6070,energético,2205,14.45
6071,suavemente  ,2205,14.45
6072,realista,2204,14.44
6073,retórica,2204,14.44
6074,tratarse,2204,14.44
6075,descrito,2203,14.44
6076,óptica,2203,14.44
6077,productivo,2203,14.44
6078,crean,2202,14.43
6079,falleció,2202,14.43
6080,portero,2202,14.43
6081,alcanzan ,2201,14.42
6082,tenerife,2201,14.42
6083,violeta,2201,14.42
6084,botellas,2200,14.42
6085,fallecido,2200,14.42
6086,hablo,2200,14.42
6087,pierden,2200,14.42
6088,químicas ,2200,14.42
6089,jugado,2199,14.41
6090,estatutos,2198,14.4
6091,poseer ,2198,14.4
6092,restricciones,2198,14.4
6093,extremadura ,2197,14.4
6094,olga,2196,14.39
6095,representado ,2196,14.39
6096,agujero,2195,14.38
6097,opina,2195,14.38
6098,triple,2195,14.38
6099,indias,2194,14.38
6100,pamplona ,2194,14.38
6101,pasaje,2194,14.38
6102,seas ,2193,14.37
6103,vuelos,2193,14.37
6104,aparecieron,2192,14.36
6105,debes ,2192,14.36
6106,vestida,2192,14.36
6107,asume  ,2191,14.36
6108,pájaro,2191,14.36
6109,transforma,2191,14.36
6110,almirante,2190,14.35
6111,grano,2190,14.35
6112,colega,2189,14.34
6113,competitividad,2189,14.34
6114,patrones,2189,14.34
6115,pulso,2189,14.34
6116,fatal,2188,14.34
6117,captar,2187,14.33
6118,empleos ,2187,14.33
6119,exploración,2187,14.33
6120,veamos ,2187,14.33
6121,dieciocho,2184,14.31
6122,gafas,2184,14.31
6123,típico,2184,14.31
6124,vende ,2183,14.3
6125,dejarse,2182,14.3
6126,tomada ,2182,14.3
6127,planetas,2181,14.29
6128,amores ,2180,14.28
6129,lagos,2180,14.28
6130,suelta,2180,14.28
6131,vitaminas,2180,14.28
6132,www  ,2180,14.28
6133,bebida,2179,14.28
6134,creencia,2178,14.27
6135,obsesión ,2178,14.27
6136,fresca,2177,14.26
6137,monumento  ,2177,14.26
6138,utilizó,2177,14.26
6139,calcula,2176,14.26
6140,penumbra  ,2176,14.26
6141,tirar,2176,14.26
6142,amigas ,2175,14.25
6143,bastantes ,2175,14.25
6144,thomas ,2175,14.25
6145,abría,2174,14.25
6146,dejo,2174,14.25
6147,firmó,2174,14.25
6148,dulces,2173,14.24
6149,naval,2173,14.24
6150,polonia,2173,14.24
6151,contestar,2172,14.23
6152,estilos,2172,14.23
6153,cambiando  ,2171,14.23
6154,ruinas,2171,14.23
6155,legislativa,2169,14.21
6156,digna,2168,14.21
6157,impulsar,2168,14.21
6158,amado  ,2167,14.2
6159,oía,2167,14.2
6160,contribuye,2166,14.19
6161,conveniencia,2166,14.19
6162,frenar,2166,14.19
6163,quieras,2166,14.19
6164,salarial,2166,14.19
6165,xiii,2166,14.19
6166,catedrático,2165,14.19
6167,hb,2164,14.18
6168,patente,2163,14.17
6169,podremos  ,2163,14.17
6170,usando ,2163,14.17
6171,adecuados  ,2161,14.16
6172,aguda ,2161,14.16
6173,come ,2161,14.16
6174,corredores,2161,14.16
6175,informativo,2161,14.16
6176,peligros,2161,14.16
6177,radica,2161,14.16
6178,eficiente,2160,14.15
6179,indicadores,2160,14.15
6180,pescadores ,2160,14.15
6181,varón,2160,14.15
6182,delicado,2159,14.15
6183,ropas,2159,14.15
6184,túnel,2159,14.15
6185,preferencia,2158,14.14
6186,circo,2157,14.13
6187,natal,2157,14.13
6188,queja,2157,14.13
6189,charles,2156,14.13
6190,presuntos ,2156,14.13
6191,favorece,2155,14.12
6192,fibra,2155,14.12
6193,establecen ,2154,14.11
6194,extradición,2154,14.11
6195,jurisdicción,2153,14.11
6196,sello,2153,14.11
6197,campamento   ,2151,14.09
6198,bolívares,2150,14.09
6199,certamen ,2150,14.09
6200,quejas,2150,14.09
6201,causó ,2149,14.08
6202,vacas ,2149,14.08
6203,biología,2148,14.07
6204,dirigía,2148,14.07
6205,rutina,2148,14.07
6206,afectada,2147,14.07
6207,iva,2147,14.07
6208,portal,2147,14.07
6209,xxi,2147,14.07
6210,despertó,2146,14.06
6211,levantado,2146,14.06
6212,rompe ,2146,14.06
6213,ambición ,2145,14.06
6214,psicológico,2145,14.06
6215,acostumbrado  ,2144,14.05
6216,bola,2144,14.05
6217,extinción,2144,14.05
6218,asistieron,2143,14.04
6219,concesiones ,2143,14.04
6220,dramático ,2143,14.04
6221,mezclar ,2143,14.04
6222,software,2143,14.04
6223,darme ,2142,14.04
6224,pistas,2142,14.04
6225,producida,2142,14.04
6226,vaca,2142,14.04
6227,coherente ,2141,14.03
6228,defensores ,2141,14.03
6229,mencionados  ,2141,14.03
6230,movilización,2141,14.03
6231,patología,2141,14.03
6232,pronóstico,2140,14.02
6233,misiones ,2139,14.02
6234,demostración ,2138,14.01
6235,ciclos,2137,14
6236,formaciones ,2136,14
6237,eventos,2135,13.99
6238,leo,2135,13.99
6239,ayuntamientos ,2134,13.98
6240,castellana,2134,13.98
6241,lingüística,2134,13.98
6242,olímpico,2134,13.98
6243,perdieron,2134,13.98
6244,administrador,2133,13.98
6245,coger,2133,13.98
6246,íbamos ,2133,13.98
6247,interpretaciones,2133,13.98
6248,llamaban ,2133,13.98
6249,profundos,2133,13.98
6250,saltar,2133,13.98
6251,verme ,2131,13.96
6252,brigada,2130,13.96
6253,comarca ,2130,13.96
6254,serenidad,2130,13.96
6255,falda,2129,13.95
6256,autos,2128,13.94
6257,enseñanzas  ,2127,13.94
6258,estricto,2127,13.94
6259,ocupó ,2127,13.94
6260,pardo,2127,13.94
6261,dureza ,2126,13.93
6262,ceder,2125,13.92
6263,poquito,2125,13.92
6264,diccionario,2124,13.92
6265,moléculas ,2124,13.92
6266,participa,2124,13.92
6267,lavado,2123,13.91
6268,semestre ,2123,13.91
6269,dándole ,2122,13.9
6270,intentaba,2122,13.9
6271,importación,2121,13.9
6272,porvenir,2121,13.9
6273,canta,2120,13.89
6274,comercialización,2120,13.89
6275,hallan,2120,13.89
6276,apartamento ,2119,13.88
6277,incorpora,2119,13.88
6278,dc,2118,13.88
6279,hábito,2118,13.88
6280,advertencia,2117,13.87
6281,ente,2117,13.87
6282,fábricas,2117,13.87
6283,experimentos ,2116,13.87
6284,practicar,2116,13.87
6285,legalidad,2115,13.86
6286,bacterias,2114,13.85
6287,celos,2113,13.85
6288,decisiva,2112,13.84
6289,rodilla,2112,13.84
6290,venezolana ,2112,13.84
6291,previsión,2111,13.83
6292,cuevas ,2110,13.83
6293,creí,2109,13.82
6294,proporcionar,2109,13.82
6295,cumpleaños  ,2108,13.81
6296,vinieron,2108,13.81
6297,confrontación,2107,13.81
6298,innumerables ,2107,13.81
6299,consultar,2106,13.8
6300,haz ,2106,13.8
6301,historiador,2106,13.8
6302,transcurrido,2105,13.79
6303,enseñar ,2104,13.79
6304,obrera,2104,13.79
6305,sabiendo ,2104,13.79
6306,encuentre ,2103,13.78
6307,abundantes ,2102,13.77
6308,íntimo,2102,13.77
6309,justifica,2102,13.77
6310,partidario,2102,13.77
6311,síntoma ,2102,13.77
6312,especialidad,2101,13.77
6313,llamamos ,2101,13.77
6314,proposición,2101,13.77
6315,violento,2101,13.77
6316,geográfico,2100,13.76
6317,narración,2100,13.76
6318,cobra,2099,13.75
6319,conjuntos,2099,13.75
6320,aprobar,2098,13.75
6321,piscina,2098,13.75
6322,seleccionar,2098,13.75
6323,sólida,2098,13.75
6324,turístico,2098,13.75
6325,adecuadamente  ,2097,13.74
6326,corea,2097,13.74
6327,creció,2097,13.74
6328,gobernantes ,2097,13.74
6329,ordenamiento ,2097,13.74
6330,sorprende ,2097,13.74
6331,caña ,2096,13.73
6332,cordero,2096,13.73
6333,monarca ,2096,13.73
6334,saint,2096,13.73
6335,trastorno,2096,13.73
6336,corría,2095,13.73
6337,oscuros ,2095,13.73
6338,producía,2095,13.73
6339,rehenes ,2095,13.73
6340,relacionada,2095,13.73
6341,varía,2094,13.72
6342,envío,2091,13.7
6343,susana ,2091,13.7
6344,creciendo,2090,13.69
6345,cuadrado ,2090,13.69
6346,fermín,2090,13.69
6347,inmigración,2090,13.69
6348,carlota,2089,13.69
6349,sed ,2089,13.69
6350,abarca ,2088,13.68
6351,ajenos,2088,13.68
6352,enlace,2088,13.68
6353,inminente,2087,13.68
6354,rubia,2087,13.68
6355,dirá,2086,13.67
6356,furia,2086,13.67
6357,lidia,2086,13.67
6358,proviene,2086,13.67
6359,quitar,2086,13.67
6360,designación ,2085,13.66
6361,generalizada,2085,13.66
6362,imperial,2085,13.66
6363,correctamente ,2084,13.66
6364,ferrocarril,2084,13.66
6365,percibe,2084,13.66
6366,preguntado ,2084,13.66
6367,amnistía,2083,13.65
6368,iluminación,2083,13.65
6369,sofá,2083,13.65
6370,surgido,2083,13.65
6371,catalunya,2082,13.64
6372,curiosamente ,2082,13.64
6373,peticiones,2082,13.64
6374,reducida,2082,13.64
6375,sexualidad,2082,13.64
6376,anguita,2081,13.64
6377,balanza ,2081,13.64
6378,emprender ,2081,13.64
6379,grandeza ,2081,13.64
6380,monetario ,2081,13.64
6381,corrección,2080,13.63
6382,elemental,2080,13.63
6383,expone ,2080,13.63
6384,constitucionales,2079,13.62
6385,herramienta,2079,13.62
6386,respirar,2079,13.62
6387,auge ,2078,13.62
6388,diarias,2078,13.62
6389,invitó,2078,13.62
6390,reunirse,2078,13.62
6391,cuidados ,2077,13.61
6392,dramática ,2077,13.61
6393,parado ,2077,13.61
6394,recuerdan ,2077,13.61
6395,rené,2077,13.61
6396,participado,2076,13.6
6397,tregua,2076,13.6
6398,horizontal,2075,13.6
6399,che ,2074,13.59
6400,divina,2074,13.59
6401,márquez ,2074,13.59
6402,sociología,2074,13.59
6403,trozo,2074,13.59
6404,montevideo ,2073,13.58
6405,relevante,2073,13.58
6406,trayecto,2073,13.58
6407,consideramos  ,2072,13.58
6408,proporciones,2071,13.57
6409,seriedad,2071,13.57
6410,vivían,2071,13.57
6411,deseado ,2070,13.56
6412,paisajes,2070,13.56
6413,productiva,2070,13.56
6414,aquélla,2069,13.56
6415,griegos,2069,13.56
6416,adelantó,2068,13.55
6417,colocó,2068,13.55
6418,ubicada ,2067,13.54
6419,comprometido  ,2066,13.54
6420,per,2066,13.54
6421,dependen ,2065,13.53
6422,escuchado  ,2065,13.53
6423,temores ,2065,13.53
6424,camilo,2064,13.52
6425,divorcio,2064,13.52
6426,jugada,2064,13.52
6427,managua  ,2064,13.52
6428,porción,2063,13.52
6429,financiar,2062,13.51
6430,poderosos ,2062,13.51
6431,pino,2061,13.5
6432,parques ,2060,13.5
6433,carteles,2059,13.49
6434,irlanda,2059,13.49
6435,acompañar  ,2058,13.48
6436,indudable,2058,13.48
6437,sumario ,2058,13.48
6438,consejeros ,2057,13.48
6439,coral,2056,13.47
6440,pascual ,2056,13.47
6441,pido,2056,13.47
6442,procedencia ,2055,13.47
6443,casarse ,2054,13.46
6444,complicidad ,2054,13.46
6445,ejecutar,2054,13.46
6446,vizcaya,2054,13.46
6447,arenas ,2053,13.45
6448,claudia,2053,13.45
6449,equivale,2053,13.45
6450,sana ,2053,13.45
6451,divino,2052,13.45
6452,pacífica,2052,13.45
6453,matices ,2051,13.44
6454,inconveniente,2050,13.43
6455,lamentable ,2050,13.43
6456,talla,2050,13.43
6457,tapa,2050,13.43
6458,emitir,2049,13.43
6459,hablaban ,2049,13.43
6460,llorando,2049,13.43
6461,cuidadosamente  ,2048,13.42
6462,cortos,2047,13.41
6463,dependiente ,2047,13.41
6464,trujillo,2047,13.41
6465,dedicación,2046,13.41
6466,retirado,2046,13.41
6467,viste,2046,13.41
6468,atacar,2045,13.4
6469,bonos ,2045,13.4
6470,cuidar,2045,13.4
6471,desprende ,2045,13.4
6472,venden ,2045,13.4
6473,comisaría,2044,13.39
6474,condenados  ,2044,13.39
6475,editor,2044,13.39
6476,recogida,2043,13.39
6477,segovia,2043,13.39
6478,cinematográfica,2042,13.38
6479,encargo ,2042,13.38
